Date,Oil rate,Water rate,Gas rate,THP,BHP,GL,ESP
9/6/2014,1008,167,0,741,0,0,49
9/7/2014,1423,99,0,444,1615,0,49
9/8/2014,1460,79,0,453,1615,0,49
9/9/2014,1074,0,0,425,1659,0,49
9/10/2014,1352,9,0,424,1635,0,49
9/11/2014,1343,5,0,443,1637,0,49
9/12/2014,1492,2,0,371,1623,0,49
9/13/2014,1139,0,0,490,1646,0,49
9/14/2014,1358,0,0,472,1648,0,49
9/15/2014,1393,1,0,449,1640,0,49
9/16/2014,1412,0,0,463,1640,0,49
9/17/2014,1394,0,0,463,1640,0,49
9/18/2014,165,0,0,463,1640,0,49
9/19/2014,403,0,0,480,1664,0,49
9/20/2014,1159,2,0,480,1665,0,49
9/21/2014,1397,0,0,466,1663,0,49
9/22/2014,1484,0,0,467,1664,0,49
9/23/2014,1450,0,0,470,1666,0,49
9/24/2014,1423,0,0,467,1666,0,49
9/25/2014,1497,0,0,469,1667,0,49
9/26/2014,1364,0,0,470,1667,0,49
9/27/2014,1396,0,0,479,1669,0,49
9/28/2014,1348,0,0,482,1669,0,49
9/29/2014,1154,1,0,482,1668,0,49
9/30/2014,1397,27,0,465,1669,0,49
10/1/2014,1343,3,0,457,1668,0,49
10/2/2014,1334,7,0,478,1668,0,49
10/3/2014,1375,6,0,451,1666,0,49
10/4/2014,1412,1,0,481,1668,0,49
10/5/2014,1254,2,0,501,1672,0,49
10/6/2014,1450,1,0,415,1672,0,49
10/7/2014,1485,1,0,415,1667,0,49
10/8/2014,1464,1,0,415,1667,0,49
10/9/2014,1448,18,0,454,1667,0,49
10/10/2014,1405,42,0,454,1668,0,49
10/11/2014,1357,33,0,471,1671,0,49
10/12/2014,1433,58,0,437,1672,0,49
10/13/2014,1347,43,0,444,1674,0,49
10/14/2014,1388,51,0,483,1675,0,49
10/15/2014,1114,47,0,439,1698,0,49
10/16/2014,904,101,0,397,1672,0,49
10/17/2014,1309,128,0,397,1672,0,49
10/18/2014,1413,98,0,390,1658,0,49
10/19/2014,1433,95,0,386,1658,0,49
10/20/2014,1195,108,0,387,1657,0,49
10/21/2014,1367,106,0,383,1657,0,49
10/22/2014,1424,88,0,393,1657,0,49
10/23/2014,1363,115,0,383,1654,0,49
10/24/2014,1212,117,0,386,1660,0,49
10/25/2014,1289,118,0,386,1660,0,49
10/26/2014,1127,121,0,433,1667,0,49
10/27/2014,1197,135,0,421,1666,0,49
10/28/2014,1064,134,0,424,1667,0,49
10/29/2014,1084,141,0,400,1663,0,49
10/30/2014,1072,152,0,433,1669,0,49
10/31/2014,1041,150,0,428,1669,0,49
11/1/2014,1190,149,43,428,1669,0,49
11/2/2014,1124,165,0,426,1670,0,49
11/3/2014,1097,180,0,424,1671,0,49
11/4/2014,1167,191,0,424,1671,0,49
11/5/2014,1140,196,0,429,1672,0,49
11/6/2014,1082,197,0,424,1672,0,49
11/7/2014,1070,210,0,414,1673,0,49
11/8/2014,1173,237,0,429,1676,0,49
11/9/2014,1148,287,0,439,1675,0,49
11/10/2014,1084,237,0,430,1674,0,49
11/11/2014,1038,226,0,427,1676,0,49
11/12/2014,959,216,0,433,1678,0,49
11/13/2014,1167,191,0,424,1671,0,49
11/14/2014,930,218,48,423,1677,0,49
11/15/2014,970,232,49,420,1677,0,49
11/16/2014,1023,254,46,395,1672,0,49
11/17/2014,965,257,48,394,1673,0,49
11/18/2014,946,229,49,395,1674,0,49
11/19/2014,972,233,43,395,1674,0,49
11/20/2014,979,201,43,397,1676,0,49
11/21/2014,989,206,45,395,1677,0,49
11/22/2014,988,206,46,405,1677,0,49
11/23/2014,986,216,45,397,1677,0,49
11/24/2014,995,223,46,395,1676,0,49
11/25/2014,992,216,45,394,1677,0,49
11/26/2014,998,232,47,394,1678,0,49
11/27/2014,1032,240,54,393,1677,0,49
11/28/2014,765,292,46,853,1703,300,49
11/29/2014,986,402,68,613,1675,200,49
11/30/2014,906,379,65,648,1678,200,49
12/1/2014,977,414,0,606,1672,200,49
12/2/2014,1026,356,0,616,1675,140,49
12/3/2014,1230,495,0,414,1643,200,49
12/4/2014,1173,477,0,410,1642,200,49
12/5/2014,1331,578,121,431,1642,200,49
12/6/2014,1276,576,32,410,1640,300,49
12/7/2014,1277,623,30,439,1647,300,49
12/8/2014,1320,494,33,428,1646,300,49
12/9/2014,1363,596,36,433,1648,300,49
12/10/2014,1341,587,45,425,1648,300,49
12/11/2014,1381,637,51,434,1648,300,49
12/12/2014,1255,566,73,445,1651,300,49
12/13/2014,1193,523,108,468,1633,300,49
12/14/2014,1121,506,90,451,1630,300,49
12/15/2014,1213,520,29,412,1625,300,49
12/16/2014,1184,507,35,406,1624,300,49
12/17/2014,996,424,49,405,1625,300,49
12/18/2014,1149,483,11,371,1625,300,49
12/19/2014,1161,505,140,508,1626,300,49
12/20/2014,1251,542,101,419,1618,300,49
12/21/2014,1211,520,50,400,1621,300,49
12/22/2014,1297,556,32,494,1613,300,49
12/23/2014,1204,515,166,501,1617,300,49
12/24/2014,1202,522,88,465,1620,300,49
12/25/2014,1231,534,71,467,1623,300,49
12/26/2014,1079,513,31,465,1623,300,49
12/27/2014,1101,518,25,453,1623,300,49
12/28/2014,1000,475,66,469,1621,300,49
12/29/2014,1082,524,77,493,1619,300,49
12/30/2014,1069,524,129,528,1619,300,49
12/31/2014,1119,557,38,459,1620,300,49
1/1/2015,1070,513,49,438,1624,300,49
1/2/2015,1087,511,0,431,1626,250,49
1/3/2015,1023,534,244,602,1619,300,49
1/4/2015,1009,462,0,414,1635,170,49
1/5/2015,999,526,439,667,1623,300,49
1/6/2015,1016,520,64,478,1624,300,49
1/7/2015,978,527,113,478,1623,300,49
1/8/2015,966,557,124,509,1623,300,49
1/9/2015,997,580,113,518,1620,300,49
1/10/2015,984,574,96,491,1623,300,49
1/11/2015,1022,591,107,501,1625,300,49
1/12/2015,1006,574,0,432,1628,300,49
1/13/2015,1019,596,108,499,1620,300,49
1/14/2015,954,550,33,435,1625,200,49
1/15/2015,926,499,8,396,1630,200,49
1/16/2015,947,570,44,434,1618,200,49
1/17/2015,991,565,168,512,1617,200,49
1/18/2015,990,624,243,536,1615,200,49
1/19/2015,995,659,187,526,1619,200,49
1/20/2015,927,593,381,646,1618,200,49
1/21/2015,1000,617,144,626,1622,200,49
1/22/2015,1007,524,221,523,1621,200,49
1/23/2015,981,556,0,424,1630,150,49
1/24/2015,919,550,771,833,1629,200,49
1/25/2015,917,546,774,809,1635,200,49
1/26/2015,774,483,159,524,1641,200,49
1/27/2015,939,645,233,558,1638,200,49
1/28/2015,867,575,186,535,1643,200,49
1/29/2015,859,580,191,549,1636,200,49
1/30/2015,877,611,247,587,1642,200,49
1/31/2015,895,610,128,506,1640,200,49
2/1/2015,872,594,210,528,1643,200,49
2/2/2015,870,668,188,570,1641,200,49
2/3/2015,829,646,176,556,1642,200,49
2/4/2015,861,604,160,544,1643,200,49
2/5/2015,864,605,140,533,1636,200,49
2/6/2015,857,611,132,524,1638,200,49
2/7/2015,849,614,82,524,1635,200,49
2/8/2015,783,567,0,403,1638,110,49
2/9/2015,875,633,135,536,1635,200,49
2/10/2015,958,706,156,545,1638,200,49
2/11/2015,939,703,159,535,1635,200,49
2/12/2015,936,697,166,557,1640,200,49
2/13/2015,963,717,176,557,1640,200,49
2/14/2015,905,643,159,550,1637,200,49
2/15/2015,907,652,168,558,1634,200,49
2/16/2015,907,648,162,547,1635,200,49
2/17/2015,890,664,202,581,1635,200,49
2/18/2015,865,638,236,589,1634,200,49
2/19/2015,808,588,132,527,1635,20,49
2/20/2015,881,599,142,552,1633,200,49
2/21/2015,844,737,157,543,1633,200,49
2/22/2015,856,640,142,539,1634,200,49
2/23/2015,846,691,147,534,1640,200,49
2/24/2015,860,640,159,677,1638,200,49
2/25/2015,866,963,182,580,1634,200,49
2/26/2015,944,1046,180,574,1644,200,49
2/27/2015,945,1024,180,575,1636,200,49
2/28/2015,921,1011,167,564,1634,200,49
3/1/2015,924,1009,188,580,1636,200,49
3/2/2015,906,787,214,586,1634,200,49
3/3/2015,961,964,208,591,1637,200,49
3/4/2015,986,834,231,582,1636,200,49
3/5/2015,981,835,215,582,1636,200,49
3/6/2015,846,886,189,579,1636,200,49
3/7/2015,854,823,200,588,1637,200,49
3/8/2015,883,821,194,576,1638,200,49
3/9/2015,850,668,189,579,1638,200,49
3/10/2015,847,715,189,571,1637,200,49
3/11/2015,862,730,188,581,1636,200,49
3/12/2015,875,764,161,540,1635,200,49
3/13/2015,852,731,174,561,1636,200,49
3/14/2015,791,730,175,556,1635,200,49
3/15/2015,839,710,163,553,1636,200,49
3/16/2015,858,751,139,542,1635,200,49
3/17/2015,842,737,126,542,1635,200,49
3/18/2015,826,703,82,494,1635,200,49
3/19/2015,886,636,124,525,1637,200,49
3/20/2015,842,608,0,517,1636,20,49
3/21/2015,810,713,112,522,1637,200,49
3/22/2015,841,739,104,516,1636,200,49
3/23/2015,829,730,111,518,1637,200,49
3/24/2015,815,731,109,521,1634,200,49
3/25/2015,810,713,120,524,1635,200,49
3/26/2015,829,751,111,519,1634,200,49
3/27/2015,858,788,111,516,1636,200,49
3/28/2015,841,771,107,521,1636,200,49
3/29/2015,779,718,105,520,1635,200,49
3/30/2015,725,644,93,514,1636,200,49
3/31/2015,767,857,140,507,1634,200,49
4/1/2015,825,785,196,536,1635,200,49
4/2/2015,865,916,185,528,1634,200,49
4/3/2015,843,806,191,538,1635,200,49
4/4/2015,818,780,161,532,1634,200,49
4/5/2015,812,777,172,521,1634,200,49
4/6/2015,797,734,175,530,1634,200,49
4/7/2015,835,802,175,518,1633,200,49
4/8/2015,834,942,174,521,1634,200,49
4/9/2015,828,943,173,524,1634,200,49
4/10/2015,816,927,185,529,1635,200,49
4/11/2015,794,911,178,521,1634,200,49
4/12/2015,798,919,178,524,1635,200,49
4/13/2015,796,922,190,513,1633,200,49
4/14/2015,790,921,187,514,1634,200,49
4/15/2015,789,912,179,524,1635,200,49
4/16/2015,864,985,100,419,1637,200,49
4/17/2015,762,944,124,494,1635,200,49
4/18/2015,802,973,539,558,1649,200,49
4/19/2015,776,949,151,478,1651,200,49
4/20/2015,793,965,159,465,1646,200,49
4/21/2015,791,969,167,488,1649,200,49
4/22/2015,432,527,155,488,1649,200,49
4/23/2015,235,289,51,488,1649,200,49
4/24/2015,410,580,342,362,1732,200,49
4/25/2015,363,469,178,271,1749,200,49
4/26/2015,409,473,0,327,1749,800,49
4/27/2015,375,406,0,332,1756,800,49
4/28/2015,94,104,0,332,1756,800,49
4/29/2015,434,622,40,404,1774,800,49
4/30/2015,484,723,86,432,1726,800,49
5/1/2015,582,768,8,445,1707,800,49
5/2/2015,854,1096,37,476,1650,400,49
5/3/2015,855,1083,23,504,1641,400,49
5/4/2015,840,1095,15,500,1642,400,49
5/5/2015,870,1102,31,507,1642,400,49
5/6/2015,852,1094,37,509,1640,400,49
5/7/2015,897,1137,211,495,1621,400,49
5/8/2015,827,1038,35,415,1626,400,49
5/9/2015,860,1183,39,425,1625,400,49
5/10/2015,886,1121,17,419,1624,400,49
5/11/2015,869,1127,0,408,1624,400,49
5/12/2015,862,1123,0,408,1625,400,49
5/13/2015,842,1105,0,413,1622,400,49
5/14/2015,844,1107,0,416,1624,400,49
5/15/2015,873,1145,0,417,1625,400,49
5/16/2015,866,1143,0,396,1627,400,49
5/17/2015,859,1144,0,400,1626,400,49
5/18/2015,857,1143,0,388,1626,400,49
5/19/2015,827,1193,0,407,1626,400,49
5/20/2015,877,1191,0,379,1626,400,49
5/21/2015,851,1156,0,379,1626,400,49
5/22/2015,867,1177,0,379,1626,400,49
5/23/2015,852,1202,0,379,1626,400,49
5/24/2015,843,1258,0,379,1626,400,49
5/25/2015,850,1127,0,379,1626,400,49
5/26/2015,566,774,0,379,1626,400,49
5/27/2015,778,1110,0,440,1640,400,49
5/28/2015,759,1096,0,437,1638,500,49
5/29/2015,703,1020,0,438,1643,400,49
5/30/2015,721,1065,0,431,1642,400,49
5/31/2015,752,1094,60,511,1638,400,49
6/1/2015,712,872,0,414,1641,400,49
6/2/2015,696,1082,0,417,1642,400,49
6/3/2015,689,1070,0,417,1643,400,49
6/4/2015,910,1043,15,455,1635,400,49
6/5/2015,835,1027,74,510,1626,400,49
6/6/2015,882,1024,0,441,1637,400,49
6/7/2015,859,1173,0,472,1629,400,49
6/8/2015,735,1127,0,381,1636,400,49
6/9/2015,740,1099,0,381,1636,400,49
6/10/2015,782,1187,0,381,1636,400,49
6/11/2015,779,1082,0,381,1636,360,49
6/12/2015,687,1015,42,430,1650,400,49
6/13/2015,715,1272,47,430,1650,400,49
6/14/2015,768,1221,52,430,1650,400,49
6/15/2015,706,1089,0,555,1639,400,49
6/16/2015,687,1064,0,462,1640,360,49
6/17/2015,741,897,0,451,1642,400,49
6/18/2015,683,1053,0,449,1641,340,49
6/19/2015,662,1029,0,459,1641,370,49
6/20/2015,666,1034,0,460,1642,340,49
6/21/2015,661,1034,0,470,1643,340,49
6/22/2015,674,1054,0,456,1643,340,49
6/23/2015,668,1114,0,417,1643,380,49
6/24/2015,674,1099,0,622,1643,400,49
6/25/2015,659,1141,0,421,1641,300,49
6/26/2015,671,1066,56,566,1649,250,49
6/27/2015,643,1013,47,579,1652,250,49
6/28/2015,635,997,47,591,1654,250,49
6/29/2015,715,883,55,571,1652,250,49
6/30/2015,285,486,25,533,1666,250,49
7/1/2015,638,1063,56,533,1666,250,49
7/2/2015,162,244,10,533,1666,250,49
7/3/2015,294,502,0,533,1666,250,49
7/4/2015,621,929,66,533,1666,250,49
7/5/2015,641,1094,38,567,1655,250,49
7/6/2015,620,1058,38,567,1655,250,49
7/7/2015,585,867,38,579,1656,250,49
7/8/2015,633,1071,42,577,1655,250,49
7/9/2015,607,943,36,577,1655,250,49
7/10/2015,561,876,19,586,1656,250,49
7/11/2015,602,953,0,548,1657,250,49
7/12/2015,650,1024,0,548,1657,250,49
7/13/2015,644,1067,28,578,1656,250,49
7/14/2015,328,664,0,498,1714,500,49
7/15/2015,660,1123,29,525,1656,250,49
7/16/2015,438,768,13,509,1664,250,49
7/17/2015,647,1122,27,522,1653,250,49
7/18/2015,653,1128,25,531,1650,250,49
7/19/2015,644,1115,24,531,1650,250,49
7/20/2015,649,1098,23,541,1651,250,49
7/21/2015,633,1074,17,548,1654,250,49
7/22/2015,626,916,17,548,1654,250,49
7/23/2015,630,949,9,535,1655,250,49
7/24/2015,635,1125,9,538,1653,250,49
7/25/2015,632,908,24,555,1654,250,49
7/26/2015,628,897,17,537,1653,250,49
7/27/2015,636,918,9,541,1653,250,49
7/28/2015,627,896,9,541,1653,250,49
7/29/2015,637,838,9,541,1653,250,49
7/30/2015,626,749,0,580,1650,250,49
7/31/2015,356,588,0,495,1719,500,49
8/1/2015,353,633,0,495,1719,500,49
8/2/2015,550,801,0,437,1683,840,49
8/3/2015,550,815,0,397,1683,840,49
8/4/2015,601,908,0,367,1673,1000,49
8/5/2015,602,906,0,367,1673,1000,49
8/6/2015,605,899,0,367,1673,1000,49
8/7/2015,624,1013,0,411,1671,1000,49
8/8/2015,636,972,0,405,1667,1000,49
8/9/2015,585,895,0,426,1686,1000,49
8/10/2015,591,872,0,396,1674,1000,49
8/11/2015,552,839,0,412,1677,1000,49
8/12/2015,606,890,0,427,1673,1000,49
8/13/2015,597,903,0,412,1676,1000,49
8/14/2015,614,986,0,424,1676,1000,49
8/15/2015,604,913,0,424,1676,1000,49
8/16/2015,628,904,0,434,1670,1000,49
8/17/2015,630,882,0,434,1670,1000,49
8/18/2015,613,888,0,421,1671,1000,49
8/19/2015,647,996,0,359,1666,1000,49
8/20/2015,635,1055,0,362,1665,1000,49
8/21/2015,637,1063,0,362,1665,1000,49
8/22/2015,639,1081,0,366,1667,1000,49
8/23/2015,616,1043,0,366,1667,1000,49
8/24/2015,507,1257,0,367,1665,1000,49
8/25/2015,557,1255,0,353,1655,1000,49
8/26/2015,591,1196,0,356,1665,1000,49
8/27/2015,611,1255,0,364,1666,1000,49
8/28/2015,621,1277,0,364,1666,1000,49
8/29/2015,592,1210,0,368,1670,1000,49
8/30/2015,578,1174,0,346,1681,1000,49
8/31/2015,590,1261,0,346,1681,1000,49
9/1/2015,719,975,0,362,1659,1000,49
9/2/2015,579,1190,0,351,1662,1000,49
9/3/2015,556,1141,0,339,1659,1000,49
9/4/2015,554,1163,0,347,1666,1000,49
9/5/2015,549,1146,0,362,1656,1000,49
9/6/2015,551,1149,0,360,1662,1000,49
9/7/2015,564,1170,0,360,1662,1000,49
9/8/2015,546,1173,0,320,1660,1000,49
9/9/2015,626,1110,0,352,1664,1000,49
9/10/2015,636,1058,0,351,1665,1000,49
9/11/2015,642,1056,0,369,1665,1000,49
9/12/2015,621,1102,0,364,1665,1000,49
9/13/2015,615,1093,0,364,1665,1000,49
9/14/2015,646,1097,0,348,1665,1000,49
9/15/2015,646,1097,0,348,1665,1000,49
9/16/2015,625,1107,0,357,1665,1000,49
9/17/2015,622,1110,0,357,1665,1000,49
9/18/2015,589,1051,0,346,1663,1000,49
9/19/2015,583,1039,0,346,1663,1000,49
9/20/2015,566,1011,0,356,1673,1000,49
9/21/2015,589,1042,0,352,1670,1000,49
9/22/2015,573,1022,0,365,1667,1000,49
9/23/2015,582,1039,0,365,1667,1000,49
9/24/2015,591,1028,0,358,1673,1000,49
9/25/2015,591,1025,0,339,1656,1000,49
9/26/2015,288,501,0,339,1656,1000,49
9/27/2015,0,0,0,305,1733,0,49
9/28/2015,203,434,0,329,1692,1000,49
9/29/2015,298,663,0,329,1692,1000,49
9/30/2015,502,907,0,337,1687,1000,49
10/1/2015,475,983,0,348,1685,1200,49
10/2/2015,477,947,0,348,1685,1200,49
10/3/2015,558,1107,0,340,1680,1200,49
10/4/2015,515,1071,0,316,1683,1200,49
10/5/2015,546,1072,0,332,1683,1200,49
10/6/2015,545,1035,0,333,1679,1200,49
10/7/2015,489,875,0,328,1677,1200,49
10/8/2015,559,982,0,328,1677,1200,49
10/9/2015,550,947,0,343,1681,1200,49
10/10/2015,547,949,0,343,1681,1200,49
10/11/2015,549,983,0,351,1680,1200,49
10/12/2015,556,1011,0,336,1680,1200,49
10/13/2015,566,1008,0,336,1680,1200,49
10/14/2015,572,1041,0,346,1679,1200,0
10/15/2015,577,1090,0,351,1678,1200,0
10/16/2015,576,1189,0,351,1678,1200,0
10/17/2015,564,1120,0,344,1679,1200,0
10/18/2015,535,1125,0,283,1675,1200,0
10/19/2015,547,1125,0,283,1675,1200,0
10/20/2015,578,1100,0,347,1675,1200,0
10/21/2015,567,1128,0,347,1675,1200,0
10/22/2015,556,1095,0,347,1675,1200,0
10/23/2015,550,1078,0,347,1675,1200,0
10/24/2015,538,1077,0,337,1681,1200,0
10/25/2015,570,1240,0,337,1681,1200,0
10/26/2015,617,1231,0,347,1679,1200,0
10/27/2015,614,1208,0,347,1679,1200,0
10/28/2015,625,1204,0,347,1679,1200,0
10/29/2015,565,1169,0,340,1670,1200,0
10/30/2015,578,1046,0,336,1668,1200,0
10/31/2015,574,1022,0,336,1668,1200,0
11/1/2015,607,982,0,338,1671,1200,0
11/2/2015,613,991,0,338,1671,1200,0
11/3/2015,554,1046,0,353,1677,1200,0
11/4/2015,594,1018,0,321,1680,1200,0
11/5/2015,604,1035,0,321,1680,1200,0
11/6/2015,595,1136,0,340,1678,1200,0
11/7/2015,609,1161,0,340,1678,1200,0
11/8/2015,594,1084,0,340,1677,1200,0
11/9/2015,570,1073,0,340,1677,1200,0
11/10/2015,463,941,0,352,1678,1200,0
11/11/2015,553,1058,0,334,1677,1200,0
11/12/2015,487,1084,0,346,1678,1200,0
11/13/2015,484,1077,0,346,1678,1200,0
11/14/2015,511,1102,0,344,1677,1200,0
11/15/2015,515,1183,0,335,1677,1200,0
11/16/2015,512,1083,0,335,1677,1200,0
11/17/2015,513,1091,0,335,1677,1200,0
11/18/2015,485,1030,0,335,1677,1200,0
11/19/2015,509,1081,0,335,1677,1200,0
11/20/2015,489,1092,0,346,1680,1200,0
11/21/2015,498,1059,0,345,1681,1200,0
11/22/2015,453,1058,0,331,1679,1200,0
11/23/2015,458,1069,0,344,1679,1200,0
11/24/2015,458,1070,0,344,1679,1200,0
11/25/2015,477,1043,0,343,1680,1200,0
11/26/2015,474,1055,0,344,1677,1200,0
11/27/2015,476,1062,0,316,1680,1200,0
11/28/2015,445,1078,0,344,1675,1200,0
11/29/2015,445,1079,0,344,1675,1200,0
11/30/2015,431,1069,0,333,1680,1200,0
12/1/2015,435,974,0,333,1680,1200,0
12/2/2015,424,928,0,333,1680,1200,0
12/3/2015,415,927,0,333,1680,1200,0
12/4/2015,450,910,0,331,1680,1200,0
12/5/2015,458,909,0,331,1680,1200,0
12/6/2015,443,921,0,329,1678,1200,0
12/7/2015,469,963,0,329,1678,1200,0
12/8/2015,517,1080,0,325,1663,1200,0
12/9/2015,494,1076,0,325,1663,1200,0
